Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:01:27, 25.02,  0.25, -0.50,  1.13, -5.28, 15.88,-56.59,-23.50, 11.23,-23.38,-10.96,-168.14; 33.16, -0.03, -0.34,  1.04, 32.69,-49.88, 36.66,-17.93, -1.37, -7.24, 34.70,-105.18
Uptime 00:01:27, 25.07,  0.44, -0.34,  0.83,  9.33, 53.56,-45.72,-20.10, 26.35,-22.15, -4.55,-173.99; 33.16,  0.20, -0.13,  0.83, 60.36, 36.20,-39.06, -8.38, 13.56,  0.31, 38.28,-110.18
Uptime 00:01:27, 25.02, -0.26,  0.06,  0.94, 27.95, 13.62, 41.42,  3.35,-15.22,-18.19, -2.47,-168.77; 33.16,  0.13,  0.43,  0.80,-40.75,-120.09,-149.35, 27.86,  8.31, -4.17, 22.51,-129.00
Uptime 00:01:27, 25.07,  0.07, -0.28,  1.20, -2.28, -3.77,-33.66,-13.27,  3.12,-18.37, -2.96,-173.12; 33.26, -0.25, -0.17,  1.01, 37.85, 17.33,-157.19, -9.15,-13.81,  0.51, 24.53,-149.28
Uptime 00:01:27, 25.02, -0.07, -0.04,  1.00, 25.63, -9.66,-64.29, -2.32, -4.25,-14.89, -4.01,-181.22; 33.26, -0.28,  0.25,  0.82, 12.32,-45.01,-17.49, 16.14,-17.75,  2.34, 18.84,-151.48
Uptime 00:01:27, 25.02,  0.64, -0.04,  1.17,  9.49, -7.47,-124.05, -1.71, 28.74,-13.45, -5.43,-196.85; 33.16, -0.36,  0.53,  0.95,-77.57,115.36, 68.05, 27.46,-18.55, -6.73, 33.08,-142.91
Uptime 00:01:27, 24.93,  0.26, -0.30,  0.99, 22.59, 12.83,-29.04,-16.27, 14.17,-10.67, -3.99,-200.56; 33.26, -0.00, -0.31,  0.92, 66.06,-39.31, 12.31,-18.36, -0.10,  1.32, 27.49,-141.33
Uptime 00:01:28, 25.16,  0.23,  0.16,  0.78,  4.43, 30.86, 54.02, 11.39, 15.82, -9.68, -0.39,-193.70; 33.16, -0.39,  0.48,  1.40, -7.64, 74.58,-44.91, 18.15,-14.73,  0.71, 36.51,-147.04
Uptime 00:01:28, 25.07, -0.18, -0.29,  1.08,-44.20,-49.41,-15.16,-14.89, -9.13,-15.24, -6.30,-195.61; 33.16,  0.01, -0.25,  0.90, -4.95, 41.34,-99.55,-15.69,  0.83, -0.23, 40.87,-159.58
Uptime 00:01:28, 25.07,  0.00, -0.21,  0.95, 25.45,-21.84,-14.47,-12.35,  0.11,-11.99, -8.91,-197.47; 33.21, -0.24,  0.15,  0.89, 35.68,-22.23,-24.67,  9.41,-14.69,  4.44, 37.56,-162.74
Uptime 00:01:28, 25.07, -0.00,  0.15,  1.09, 18.14, 14.88,-90.03,  7.61, -0.02, -9.36, -6.90,-208.81; 33.21,  0.26,  0.27,  1.13,-114.51,104.40,113.03, 13.25, 12.54, -9.53, 49.45,-148.50
Uptime 00:01:28, 25.12,  0.11, -0.38,  0.87,-17.82, -9.75, -3.98,-23.22,  6.59,-11.86, -8.11,-209.32; 33.16, -0.02, -0.43,  0.86, 38.73,-54.81, 61.00,-26.61, -1.25, -5.05, 41.66,-140.75
Uptime 00:01:28, 25.16,  0.19,  0.11,  1.08, 34.90, 30.33, 34.02,  5.90,  9.99, -7.09, -4.31,-204.93; 33.31,  0.31,  0.11,  0.93, 35.17, 12.67,-26.88,  6.11, 18.48, -0.38, 42.06,-144.22
Uptime 00:01:28, 25.12, -0.23,  0.12,  1.25,-27.07,-18.88, 73.83,  5.62,-10.20,-10.18, -6.35,-195.63; 33.31,  0.39,  0.49,  0.96,-63.24,-88.73,-73.46, 25.45, 19.97, -7.67, 29.86,-153.47
Uptime 00:01:28, 25.07, -0.12, -0.39,  0.96,  7.65,-17.55,  3.51,-22.01, -6.52, -9.46, -8.30,-195.18; 33.21, -0.41, -0.13,  0.89, 47.30, 20.56,-20.81, -7.87,-24.28, -1.74, 32.33,-156.14
Uptime 00:01:29, 25.12,  0.05,  0.17,  0.86, 30.29,-19.06,-97.22, 11.43,  2.98, -5.30,-10.54,-207.43; 33.16,  0.20,  0.45,  1.38,-35.44,-35.44, 20.03, 17.96,  7.99, -5.72, 27.15,-153.61
Uptime 00:01:29, 25.02,  0.17, -0.15,  1.06,-28.15, 31.50,-19.40, -8.21,  9.14, -8.83, -6.63,-209.87; 33.31, -0.34, -0.26,  0.79, -1.09,-32.02, 38.10,-16.87,-22.31, -6.08, 23.10,-148.81
Uptime 00:01:29, 25.07,  0.38, -0.00,  0.96, 34.38, 25.15,  3.22, -0.04, 21.44, -4.14, -3.62,-209.44; 33.31,  0.44,  0.30,  0.95, 50.53,  3.86,-30.93, 16.18, 23.88,  1.00, 22.67,-152.96
Uptime 00:01:29, 25.12, -0.37,  0.10,  1.01,-30.44, 27.58, 66.37,  5.12,-19.98, -7.72,  0.26,-201.08; 33.21,  0.24,  0.48,  0.90,-85.28,-92.14,-124.85, 27.16, 13.25, -9.01, 10.57,-168.69
Uptime 00:01:29, 24.98, -0.22, -0.40,  0.91, -4.78,-43.90, 17.18,-23.05,-12.66, -8.61, -4.91,-198.91; 33.31, -0.43, -0.37,  0.93, 64.00, 14.56,-67.75,-19.69,-23.43, -1.32, 12.63,-177.22
Uptime 00:01:29, 25.12, -0.20,  0.17,  0.68, 13.66,  7.78,-75.57, 13.56,-16.09, -6.46, -3.52,-208.59; 33.12,  0.39,  0.40,  1.22, -9.68, -4.89, 28.52, 17.55, 16.87, -2.15, 11.42,-173.57
Uptime 00:01:29, 25.16,  0.31, -0.19,  1.28,-13.25, 30.02, 10.60, -8.02, 13.33, -8.12, -0.01,-207.25; 33.31, -0.23, -0.47,  0.87, -8.60,-29.31, 58.10,-27.89,-13.26, -3.73,  7.84,-166.25
Uptime 00:01:29, 25.02, -0.12,  0.14,  0.78, -0.55,-23.46,109.39, 10.38, -8.34, -7.82, -2.74,-193.47; 33.21,  0.31,  0.32,  0.56, 66.18,  5.37,-33.17, 26.45, 25.92,  5.05,  7.83,-170.43
Uptime 00:01:30, 25.07, -0.33, -0.05,  1.44,-28.93,-11.34, 38.53, -1.95,-12.93,-11.36, -3.86,-188.50; 33.31, -0.41, -0.24,  1.25,-20.84,-32.38,-48.30,-10.29,-18.00,  2.10,  3.94,-176.66
Uptime 00:01:30, 25.12, -0.10, -0.14,  0.24,  4.07,-70.04,-44.11,-27.45,-19.01,-11.18,-12.05,-194.05; 33.31, -0.01, -0.03,  0.11,  9.40,-12.11,123.16,-15.56, -7.06,  2.91,  2.51,-161.14
Uptime 00:01:30, 25.16,  0.93,  0.28,  1.86, 10.99, 40.01, -4.96,  7.66, 26.24, -9.43, -7.31,-194.69; 33.21,  0.14, -0.00,  1.77, -1.56, 67.66, 73.64, -0.08,  4.36,  2.66, 10.86,-151.72
Uptime 00:01:30, 25.12, -0.14, -0.09,  0.18,  2.78, 63.21,144.81,-20.62,-35.48, -9.31,  1.35,-176.44; 33.21,  0.20,  0.37,  0.59, 40.06, 79.59,-51.08, 30.35, 16.32,  8.16, 20.14,-158.16
Uptime 00:01:30, 25.16, -0.53,  0.34,  1.25,-56.83,-65.57, -1.62, 14.20,-22.03,-15.85, -6.34,-176.65; 33.31, -0.34,  0.25,  1.23, 22.24,-46.98, 59.15, 11.11,-15.13, 10.96, 14.24,-150.70
Uptime 00:01:30, 25.07,  0.45, -0.47,  0.79, 58.99,-42.80, -4.15,-27.34, 26.11, -8.68,-12.10,-177.18; 33.21, -0.73,  0.19,  1.54,  5.56,-39.67,  2.63,  6.26,-25.11, 11.57,  9.48,-150.37
Uptime 00:01:30, 25.12,  0.09,  0.48,  1.08,-72.12, 66.78, 73.85, 24.05,  4.25,-16.93, -3.70,-167.87; 33.21,  0.03,  0.04,  0.83, 35.28, 14.96,-37.20,  2.88,  2.21, 15.75, 11.09,-155.05
Uptime 00:01:30, 25.07, -0.45, -0.69,  0.95, 14.47, 61.14, 46.73,-33.37,-20.95,-15.48,  4.34,-161.99; 33.21, -1.45, -0.06,  1.25,-74.84, 95.89,-98.18, -1.91,-49.20,  6.15, 23.70,-167.42
Uptime 00:01:31, 25.12,  0.18,  0.31,  0.83,-38.08,-71.05,-46.52, 19.84, 11.39,-19.58, -4.95,-167.99; 33.21, -0.68, -0.17,  0.58, 54.79, 33.75, 89.19,-10.79,-48.00, 12.74, 28.45,-155.92
Uptime 00:01:31, 25.02,  0.47, -0.44,  1.29, 25.72,-52.54,-22.20,-17.93, 18.87,-16.37,-11.72,-170.78; 33.21, -0.05, -0.17,  0.97,-64.49, 58.30,127.90, -9.69, -3.13,  4.33, 35.14,-139.80
Uptime 00:01:31, 25.21,  0.06, -0.14,  1.01, 25.16, 93.94, 30.69, -7.84,  3.35,-13.10,  0.05,-166.92; 33.21,  0.10,  0.09,  0.96, 31.02,-10.02,-20.97,  5.26,  5.69,  8.18, 33.09,-142.45
Uptime 00:01:31, 25.16,  0.05,  0.09,  0.96,-20.43, 10.10, 92.12,  5.67,  2.82,-15.28,  1.26,-155.13; 33.31, -0.71,  0.40,  1.06,-89.89,-60.44,-118.35, 17.56,-32.08, -2.91, 25.49,-157.59
Uptime 00:01:31, 25.21,  0.06, -0.33,  1.07,-18.98,-19.64, -0.18,-17.31,  2.92,-17.67, -1.25,-155.15; 33.31, -0.38, -0.47,  0.95, 36.82, 27.69,-33.35,-24.93,-19.62,  1.20, 28.79,-161.80
Uptime 00:01:31, 25.16, -0.02,  0.03,  1.04, 27.27,-36.18,-13.37,  1.52, -0.93,-13.84, -5.78,-156.87; 33.31, -0.44,  0.22,  0.85, 20.04,-23.54,  0.60, 13.01,-26.66,  3.97, 25.77,-161.72
Uptime 00:01:31, 25.21,  0.24,  0.04,  1.26,-17.25,  1.33,-59.30,  1.93, 10.93,-15.65, -5.72,-164.34; 33.21, -0.34,  0.28,  0.91,-68.14, 80.93,112.31, 16.22,-19.63, -4.20, 35.64,-147.57
Uptime 00:01:31, 25.21,  0.20, -0.27,  0.96,  2.56,  5.81,-23.68,-15.22, 11.29,-15.33, -5.11,-167.33; 33.31,  0.08, -0.10,  0.98, 52.81, -8.00, 74.92, -5.74,  4.91,  2.29, 33.84,-138.13
Uptime 00:01:32, 25.07,  0.09,  0.26,  1.00, 11.33, 25.18, 43.44, 14.42,  5.01,-13.31, -1.95,-161.77; 33.21,  0.21,  0.15,  0.92, 38.15,  6.72,-26.07,  8.98, 12.78,  7.21, 33.75,-141.47
Uptime 00:01:32, 25.16,  0.01,  0.02,  1.13,-34.15,-11.35, 52.84,  1.07,  0.50,-17.24, -3.32,-155.11; 33.40,  0.22,  0.33,  0.89,-51.71,-109.67,-81.63, 20.11, 12.77,  1.08, 19.28,-151.75
Uptime 00:01:32, 25.21,  0.04, -0.25,  1.11,-14.73, 13.90,-13.28,-12.75,  1.99,-18.97, -1.58,-156.78; 33.31, -0.36, -0.31,  0.92, 37.28, 18.93,-49.26,-17.55,-20.07,  5.31, 21.63,-157.96
Uptime 00:01:32, 25.12, -0.14, -0.10,  1.01, 33.23,-28.64,  0.21, -5.70, -7.92,-14.54, -4.98,-156.76; 33.26, -0.27,  0.07,  0.84, 21.66,-13.76,-13.71,  4.85,-17.65,  8.02, 19.83,-159.71
Uptime 00:01:32, 25.16,  0.22,  0.15,  1.00, -8.69, -0.60,-87.63,  8.60, 12.30,-15.15, -5.20,-167.80; 33.35,  0.23,  0.16,  0.99,-49.53, 61.63,112.02,  8.99, 12.80,  1.92, 26.79,-145.60
Uptime 00:01:32, 25.12,  0.21, -0.31,  1.16,-16.57, 11.20,-37.21,-14.74,  9.81,-17.18, -3.91,-172.49; 33.21, -0.08, -0.38,  0.96, 23.33,-34.64, 51.96,-21.42, -4.18,  4.34, 22.06,-139.05
Uptime 00:01:32, 25.16,  0.32, -0.13,  0.91, 13.10,-17.52,-33.28, -7.61, 18.97,-15.35, -6.41,-176.75; 33.35,  0.13,  0.08,  0.87, 31.19,-22.21, 21.33,  5.35,  8.73,  8.27, 18.65,-136.32
Uptime 00:01:33, 25.12,  0.22,  0.09,  1.04, 38.76, -0.06, 68.87,  4.58, 12.12,-10.17, -6.53,-168.07; 33.16, -0.69,  0.58,  1.30,-84.49,-34.38,-114.99, 21.39,-26.07, -1.90, 14.56,-150.81
Uptime 00:01:33, 25.16,  0.28, -0.26,  1.09,-49.27,-15.90,  6.50,-12.79, 14.03,-16.40, -8.68,-167.24; 33.26,  0.16, -0.08,  0.86,-21.76, 68.44,-68.64, -5.12, 10.26, -4.70, 22.65,-159.60
Uptime 00:01:33, 25.21,  0.00, -0.20,  0.95,  8.99, 33.40, -8.11,-12.05,  0.15,-15.20, -4.38,-168.26; 33.40, -0.12, -0.05,  0.93, 16.43, 48.04,-36.27, -2.91, -7.61, -2.63, 28.28,-164.17
Uptime 00:01:33, 25.21,  0.02,  0.19,  0.93, 35.13,-30.07,-70.69, 11.54,  0.99,-10.29, -8.06,-177.24; 33.31,  0.19,  0.52,  1.27,-38.98,-18.31, 37.41, 22.21,  7.95, -6.95, 25.29,-159.45
Uptime 00:01:33, 25.31,  0.23, -0.16,  0.99,-36.52, 16.68,-31.39, -9.05, 13.03,-14.81, -6.08,-181.22; 33.35, -0.35, -0.06,  0.92,-15.48,-24.73, 32.80, -3.26,-20.99, -8.82, 22.10,-155.25
Uptime 00:01:33, 25.31,  0.21, -0.12,  0.99,  3.25,-19.87,-24.23, -6.54, 11.69,-14.25, -8.65,-184.27; 33.35,  0.02, -0.00,  0.88, 32.44,-44.86, 39.19, -0.23,  1.12, -4.64, 16.10,-150.32
Uptime 00:01:33, 25.26,  0.27,  0.11,  0.90, 22.67, 38.34, 23.30,  6.79, 16.68,-11.03, -4.07,-181.34; 33.31,  0.08,  0.40,  1.11, 24.07, 49.13, -9.92, 19.92,  3.77, -1.18, 21.77,-151.57
Uptime 00:01:33, 25.31,  0.05,  0.01,  0.99,-48.03,-22.04, 14.66,  0.86,  2.71,-16.81, -6.81,-179.46; 33.35,  0.53,  0.13,  0.98,-38.63, 24.03,-64.84,  6.84, 27.95, -5.86, 23.79,-159.86
Uptime 00:01:34, 25.26, -0.08, -0.21,  0.93,-11.85, 10.16,-10.61,-12.44, -4.95,-18.19, -5.32,-180.80; 33.35, -0.28,  0.05,  0.88, 44.14, -5.36,-65.65,  2.85,-17.90, -0.24, 23.01,-168.14
Uptime 00:01:34, 25.21,  0.04,  0.07,  0.92, 34.55,-54.97,-51.76,  4.18,  2.62,-13.48,-12.06,-187.32; 33.35, -0.00,  0.40,  1.10, -1.99,-38.60, -1.81, 20.04, -0.21, -0.08, 17.79,-168.36
Uptime 00:01:34, 25.26,  0.32,  0.00,  1.18,-26.37, 43.20,-49.71,  0.16, 15.25,-16.51, -6.70,-193.68; 33.26, -0.47,  0.04,  0.98,-33.88, 17.83, 29.06,  2.00,-25.33, -4.28, 20.18,-164.64
Uptime 00:01:34, 25.31,  0.29, -0.23,  0.97,  4.56,  8.83,-24.18,-12.95, 15.93,-15.88, -5.80,-196.73; 33.35,  0.08, -0.07,  0.87, 59.66,-32.58, 27.93, -4.52,  5.20,  3.08, 15.65,-161.13
Uptime 00:01:34, 25.26,  0.24,  0.27,  0.85, 24.65, 26.04, 69.79, 16.94, 15.11,-12.13, -2.72,-187.80; 33.35, -0.55,  0.58,  1.46,-22.93, 58.56,-24.58, 20.54,-19.17,  0.55, 23.06,-164.27
Uptime 00:01:34, 25.31,  0.08, -0.25,  1.19,-33.10,-43.58, -9.10,-11.77,  3.74,-16.21, -8.12,-188.94; 33.35,  0.24, -0.15,  0.89,-29.93, 46.79,-80.44, -9.04, 15.09, -3.34, 28.08,-174.41
Uptime 00:01:34, 25.21, -0.18, -0.16,  0.88,  9.57,  6.17, 10.24,-10.22,-11.36,-14.91, -6.97,-187.65; 33.35, -0.21,  0.13,  0.89, 33.92,-15.73,-36.91,  8.23,-12.88,  1.08, 25.83,-179.06
Uptime 00:01:34, 25.31,  0.10,  0.16,  0.92, 17.49,-25.03,-57.98, 10.06,  6.03,-12.09,-10.26,-195.48; 33.35,  0.39,  0.35,  1.25,-74.40, 55.43,106.11, 15.06, 16.71, -8.48, 32.31,-164.73
Uptime 00:01:35, 25.31,  0.12, -0.20,  1.13,-15.79, 17.40,-12.43,-10.16,  5.94,-14.02, -8.01,-197.06; 33.45, -0.19, -0.31,  0.87, -1.88,-65.88, 54.31,-19.16,-11.81, -8.93, 23.70,-157.84
Uptime 00:01:35, 25.26,  0.33, -0.07,  1.01, 12.99, 11.30, -5.83, -4.01, 18.25,-12.22, -6.82,-197.79; 33.35,  0.06,  0.07,  0.93, 41.80,-17.97,  5.18,  4.38,  3.76, -3.50, 20.94,-157.18
Uptime 00:01:35, 25.31, -0.12,  0.02,  0.98, 10.17,  0.56,128.67,  1.40, -7.05,-10.67, -6.47,-181.32; 33.35, -1.05,  0.51,  1.18,-80.08,-30.26,-125.34, 17.84,-39.31,-13.12, 17.51,-173.23
Uptime 00:01:35, 25.26,  0.11, -0.16,  1.10,-34.78,-20.80, 21.86, -8.50,  5.59,-14.92, -9.02,-178.57; 33.26, -0.21, -0.53,  0.89, 42.17, 66.81,-33.69,-30.13,-11.67, -8.25, 25.64,-177.47
Uptime 00:01:35, 25.31, -0.11,  0.00,  0.94, 22.88,-19.69, 12.47,  0.24, -6.72,-11.77,-11.16,-176.99; 33.35, -0.35,  0.26,  0.75, 42.72,-32.46, 26.71, 17.37,-24.06, -2.42, 21.57,-174.08
Uptime 00:01:35, 25.26,  0.39,  0.00,  1.14,-15.13, 19.17,-57.36,  0.19, 19.07,-13.43, -8.91,-184.33; 33.45, -0.47,  0.53,  0.90,-71.01, 83.54,129.55, 27.65,-24.44,-10.73, 32.11,-157.50
Uptime 00:01:35, 25.21,  0.21, -0.34,  1.05,  2.55, 25.26,-25.37,-17.78, 10.72,-13.20, -5.83,-187.52; 33.35,  0.14, -0.31,  0.96, 63.51,-25.39, 84.97,-18.04,  7.65, -3.03, 28.18,-146.79
Uptime 00:01:35, 25.35,  0.20,  0.24,  0.76,  1.94,-20.68, 86.46, 16.97, 14.25,-12.35, -8.59,-176.46; 33.26,  0.06,  0.46,  0.99, 34.99, 31.28, -5.92, 24.73,  2.92,  1.91, 31.48,-147.55
Uptime 00:01:36, 25.31, -0.30, -0.03,  1.18,-13.86,-31.26, 15.10, -1.51,-14.21,-13.86,-12.03,-174.54; 33.35,  0.30, -0.26,  0.93,-24.93, -6.18,-43.48,-15.01, 17.19, -1.53, 29.73,-153.07
Uptime 00:01:36, 25.31,  0.07, -0.20,  0.88, 21.85,-12.59,  3.39,-12.83,  4.42,-11.14,-13.43,-174.11; 33.26, -0.24,  0.29,  0.93, 31.68, 15.36,  3.70, 16.67,-13.64,  2.75, 31.31,-152.61
Uptime 00:01:36, 25.35,  0.38,  0.07,  1.01,  8.41,-20.57,-93.01,  3.75, 20.46, -9.79,-16.15,-186.02; 33.26,  0.04,  0.33,  1.08,-79.99, 47.50,101.70, 16.82,  1.88, -7.01, 36.60,-139.59
Uptime 00:01:36, 25.26,  0.20, -0.34,  1.06, 12.23, 35.84,-25.02,-17.54, 10.26, -8.44,-11.61,-189.17; 33.45, -0.01, -0.47,  0.98, 53.51,-31.05, 52.39,-25.45, -0.40, -0.77, 32.04,-132.99
Uptime 00:01:36, 25.26,  0.45,  0.29,  0.87,  5.01,  4.65,100.43, 16.16, 26.29, -7.33,-11.33,-176.52; 33.40, -0.13,  0.39,  1.08,  6.09, 75.82,-42.39, 19.79, -6.51,  0.39, 40.90,-138.33
Uptime 00:01:36, 25.31, -0.13, -0.17,  1.27,-17.45,-35.43,  4.24, -7.48, -5.71, -9.52,-15.43,-175.97; 33.40, -0.10, -0.40,  0.99,  7.71, 10.04,-66.48,-21.99, -5.31,  0.91, 41.44,-146.84
Uptime 00:01:36, 25.35,  0.03,  0.25,  0.68,  1.39,-15.73,-83.39, 19.89,  2.72, -8.76,-17.12,-186.48; 33.31, -0.09,  0.07,  0.30, 30.46,-56.66, 71.41, 13.16,-16.32,  4.92, 33.95,-137.84
Uptime 00:01:36, 25.31,  0.65, -0.21,  1.53, 16.21,  1.35,-32.15, -7.04, 22.76, -6.72,-17.06,-190.53; 33.35, -0.16, -0.41,  1.31,-27.83, 39.04, 72.16,-17.17, -6.76,  1.04, 38.22,-128.75
Uptime 00:01:37, 25.45,  0.03,  0.03,  0.47,-16.51, 17.52, 87.10,  3.72,  4.21, -8.60,-14.59,-179.30; 33.40,  0.04,  0.15,  0.15, 47.48, -7.91,-87.32, 44.22,  9.38,  7.91, 36.27,-140.02
Uptime 00:01:37, 25.31, -0.55, -0.27,  1.57, 35.11,-11.63,  9.57, -9.14,-19.06, -4.27,-15.36,-178.09; 33.40, -0.20, -0.27,  1.35,-75.73,-69.91,-103.20,-11.31, -8.28, -1.83, 27.08,-153.02
Uptime 00:01:37, 25.35, -0.02,  0.11,  0.48,-22.06,-29.80,-86.18, 12.43, -2.55, -6.71,-18.74,-189.12; 33.40, -0.29,  0.18,  0.01, 36.00,-21.08, 96.48, 32.05,-57.92,  3.37, 25.05,-140.67
Uptime 00:01:37, 25.31,  0.72, -0.22,  1.78, 45.82,  7.04,-37.71, -6.55, 21.87, -1.05,-17.93,-193.87; 33.35,  0.22, -0.56,  1.47, -8.81, 78.99, 81.58,-20.70,  7.93,  1.80, 34.14,-130.39
Uptime 00:01:37, 25.45,  0.26,  0.09,  0.48,-24.18, 18.95, 74.70,  9.12, 27.46, -3.83,-15.78,-184.46; 33.31,  0.20,  0.15,  0.23, 48.01,  6.20,-102.64, 26.93, 35.93,  8.23, 33.51,-143.32
Uptime 00:01:37, 25.35, -0.86, -0.50,  1.53, 58.09,  9.81,-10.26,-15.80,-28.07,  3.22,-13.67,-185.77; 33.40, -0.17, -0.41,  1.16,-92.73,-100.84,-100.09,-19.17, -7.76, -3.95, 20.34,-156.13
Uptime 00:01:37, 25.40,  0.07,  0.20,  0.72,-29.62,-46.30,-79.74, 15.68,  5.61, -0.19,-19.23,-195.82; 33.40, -0.38,  0.20,  0.59, 42.88,-39.92, 70.02, 15.83,-31.27,  1.74, 15.63,-147.31
Uptime 00:01:37, 25.40,  0.82, -0.31,  1.35,  2.82,  2.34,-40.46,-11.21, 30.72, -0.06,-19.17,-200.92; 33.40, -0.29, -0.49,  0.90,-53.27, 85.14, 77.13,-27.58,-15.98, -5.43, 26.15,-137.59
Uptime 00:01:38, 25.49,  0.02,  0.05,  0.86,  5.22, 26.68,  5.16,  3.31,  1.07,  0.66,-15.46,-200.26; 33.40,  0.37,  0.18,  0.87, 56.78,-43.99,-48.19, 10.85, 22.50,  2.02, 19.66,-143.76
Uptime 00:01:38, 25.45,  0.21, -0.09,  0.94,  4.76, 30.54, 57.25, -5.22, 12.46,  1.13,-11.63,-193.04; 33.31, -0.47,  0.67,  1.09,-141.71,-55.47,-165.19, 29.54,-20.27,-14.93, 12.82,-164.58
Uptime 00:01:38, 25.40, -0.28, -0.36,  1.03,-24.48,-34.80, -9.97,-18.87,-14.54, -2.29,-15.40,-194.30; 33.40, -0.47, -0.39,  0.86, 49.78, 10.75,-47.86,-21.84,-26.37, -8.92, 14.42,-170.61
Uptime 00:01:38, 25.45,  0.33,  0.22,  0.91,  9.94,-30.51,-108.49, 12.91, 19.67, -0.73,-19.35,-208.29; 33.31, -0.00,  0.30,  0.75,  8.43,-21.53, 18.57, 22.03, -0.24, -7.23, 11.42,-168.21
Uptime 00:01:38, 25.31,  0.51, -0.18,  1.39,-22.00,  5.04,-82.64, -6.76, 20.18, -3.57,-18.74,-218.71; 33.31, -0.47, -0.05,  1.02,-36.22, 62.37, 10.43, -2.51,-24.80,-11.61, 19.39,-166.90
Uptime 00:01:38, 25.45,  0.29, -0.22,  1.02, 31.69, 12.74,-28.70,-11.84, 15.69,  0.27,-17.07,-222.41; 33.40,  0.24,  0.13,  0.93, 51.37,-51.96,-27.22,  7.62, 14.39, -4.73, 12.14,-170.41
Uptime 00:01:38, 25.40,  0.26,  0.09,  0.80,  7.22, 20.22, 47.70,  6.30, 17.75,  1.28,-14.58,-216.40; 33.31, -0.32,  0.56,  1.30,-25.50, 43.82,-67.90, 22.61,-12.61, -7.33, 17.56,-178.96
Uptime 00:01:38, 25.40, -0.24, -0.22,  1.10,-12.95,-85.18,-31.63,-10.93,-12.30, -0.56,-24.57,-220.39; 33.40,  0.04, -0.34,  0.87,-15.86, 31.69,-93.14,-21.31,  2.23, -9.57, 21.08,-190.70
Uptime 00:01:39, 25.40,  0.14,  0.10,  1.05, 16.23,-24.83,-46.49,  5.45,  7.62,  1.61,-27.37,-226.38; 33.40, -0.15,  0.30,  0.96, 21.98,-18.20,-19.68, 17.26, -8.43, -6.26, 18.53,-193.24
Uptime 00:01:39, 25.40,  0.35,  0.10,  1.13, -8.31, -6.53,-99.40,  5.00, 16.95,  0.65,-27.96,-238.91; 33.49, -0.00,  0.38,  0.97,-106.43, 98.14, 87.67, 21.40, -0.09,-18.85, 30.28,-182.19
Uptime 00:01:39, 25.35,  0.41, -0.32,  1.00, 11.74, 13.11,-42.30,-16.66, 21.11,  1.76,-26.21,-244.24; 33.40,  0.14, -0.12,  0.92, 88.59,-62.09, 21.73, -7.53,  8.44, -7.68, 21.83,-179.45
Uptime 00:01:39, 25.40,  0.13,  0.19,  0.67,-21.22, 20.04, 51.25, 15.29, 10.46, -0.63,-23.38,-237.68; 33.40, -0.03,  0.39,  0.84, 43.31, 49.08,-54.90, 25.25, -2.12, -1.59, 27.60,-186.48
Uptime 00:01:39, 25.45, -0.43, -0.17,  1.31,-24.69,-21.67,  5.28, -6.85,-17.95, -3.81,-25.23,-237.01; 33.40,  0.21, -0.41,  0.93,-32.89, -3.47,-67.37,-23.43, 11.64, -6.09, 26.38,-194.97
Uptime 00:01:39, 25.49,  0.12,  0.03,  1.01,  3.82,-29.25,-10.87,  1.45,  6.53, -3.23,-28.47,-238.38; 33.40, -0.26,  0.39,  0.93, 28.64, -7.02, -4.47, 22.25,-14.34, -2.01, 25.28,-195.53
Uptime 00:01:39, 25.54,  0.21,  0.08,  1.04,  8.12,-27.23,-87.63,  4.52, 11.29, -2.07,-31.51,-249.51; 33.40,  0.49,  0.54,  1.08,-102.55, 39.10,111.03, 24.40, 22.27,-14.35, 29.24,-181.32
Uptime 00:01:39, 25.40,  0.31, -0.35,  1.01,  1.88, 64.63,-32.92,-18.50, 16.21, -2.16,-23.23,-253.66; 33.40, -0.05, -0.44,  0.96, 93.75,-17.38, 35.74,-24.47, -2.59, -2.97, 26.56,-176.81
Uptime 00:01:40, 25.45,  0.20,  0.35,  0.84,-14.96, 36.33, 41.79, 21.95, 12.21, -3.56,-18.45,-248.31; 33.40,  0.19,  0.37,  0.78, 47.14, 49.59,-55.28, 25.05, 12.37,  3.50, 32.00,-183.89
Uptime 00:01:40, 25.40, -0.58, -0.23,  1.12,-29.89,-35.61,-26.37,-10.37,-27.00, -7.38,-21.94,-251.63; 33.31,  0.26, -0.26,  0.84,-75.56,-24.99,-81.34,-16.53, 16.55, -6.23, 27.94,-194.14
Uptime 00:01:40, 25.54,  0.10, -0.03,  0.92,  1.11,-51.35,  7.24, -1.65,  5.91, -7.13,-27.96,-250.72; 33.40, -0.37,  0.33,  0.94, 50.88, -5.39,-10.71, 17.90,-20.21,  0.54, 27.12,-195.49
